nohup: ignoring input
Device running: cuda
Namespace(n_neurons=200, n_layers=6, epochs=600, batchsize=512, lr=1e-05, no_decay=False, decay_rate=0.8, decay_at_interval=True, decay_interval=15, datapath='sklearn_isabel_gmm_multi.vti', outpath='./models/', exp_path='../logs/', modified_data_path='./data/', dataset_name='3d_data', vti_name='isabel_sgmm_predicted_vti', vti_path='./data/')
Variables: ['GMM_Mean0', 'GMM_Mean1', 'GMM_Mean2', 'GMM_Std0', 'GMM_Std1', 'GMM_Std2', 'GMM_Weight0', 'GMM_Weight1', 'GMM_Weight2']
Total Points: 3125000
Dataset Name: 3d_data
Total Variables: 9
Total Points in Data: 3125000
Coordinate Tensor Shape: torch.Size([3125000, 3])
Scalar Values Tensor Shape: torch.Size([3125000, 9])

###### Data setup is complete, now starting training ######

MyResidualSirenNet(
  (net_layers): ModuleList(
    (0): SineLayer(
      (linear): Linear(in_features=3, out_features=200, bias=True)
    )
    (1-6): 6 x ResidualSineLayer(
      (linear_1): Linear(in_features=200, out_features=200, bias=True)
      (linear_2): Linear(in_features=200, out_features=200, bias=True)
    )
  )
  (mean_head): Linear(in_features=200, out_features=3, bias=True)
  (std_head): Linear(in_features=200, out_features=3, bias=True)
  (weight_head): Linear(in_features=200, out_features=3, bias=True)
)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 1e-05
    maximize: False
    weight_decay: 0
)
MSELoss()
  4%|▍         | 23/600 [49:01<20:43:05, 129.26s/it]Epoch: 24/600 | Train Loss: 0.000807 | Time: 132.53s (cuda) | LR: 8.00e-06
  4%|▍         | 24/600 [51:14<20:50:21, 130.25s/it]Epoch: 25/600 | Train Loss: 0.000806 | Time: 126.7s (cuda) | LR: 8.00e-06
  4%|▍         | 25/600 [53:20<20:37:59, 129.18s/it]Epoch: 26/600 | Train Loss: 0.000806 | Time: 131.26s (cuda) | LR: 8.00e-06
  4%|▍         | 26/600 [55:32<20:41:47, 129.80s/it]Epoch: 27/600 | Train Loss: 0.000806 | Time: 124.77s (cuda) | LR: 8.00e-06
  4%|▍         | 27/600 [57:36<20:25:12, 128.29s/it]Epoch: 28/600 | Train Loss: 0.000806 | Time: 130.92s (cuda) | LR: 8.00e-06
  5%|▍         | 28/600 [59:47<20:30:35, 129.08s/it]Epoch: 29/600 | Train Loss: 0.000804 | Time: 125.67s (cuda) | LR: 8.00e-06
  5%|▍         | 29/600 [1:01:53<20:18:42, 128.06s/it]Epoch: 30/600 | Train Loss: 0.000804 | Time: 125.83s (cuda) | LR: 8.00e-06
  5%|▌         | 30/600 [1:03:59<20:10:12, 127.39s/it]Epoch: 31/600 | Train Loss: 0.000804 | Time: 131.28s (cuda) | LR: 6.40e-06
  5%|▌         | 31/600 [1:06:10<20:19:09, 128.56s/it]Epoch: 32/600 | Train Loss: 0.000798 | Time: 124.84s (cuda) | LR: 6.40e-06
  5%|▌         | 32/600 [1:08:15<20:06:27, 127.44s/it]Epoch: 33/600 | Train Loss: 0.000796 | Time: 122.51s (cuda) | LR: 6.40e-06
  6%|▌         | 33/600 [1:10:17<19:50:21, 125.96s/it]Epoch: 34/600 | Train Loss: 0.000796 | Time: 125.83s (cuda) | LR: 6.40e-06
  6%|▌         | 34/600 [1:12:23<19:47:52, 125.92s/it]Epoch: 35/600 | Train Loss: 0.000795 | Time: 126.94s (cuda) | LR: 6.40e-06
  6%|▌         | 35/600 [1:14:30<19:48:38, 126.23s/it]Epoch: 36/600 | Train Loss: 0.000795 | Time: 124.74s (cuda) | LR: 6.40e-06
  6%|▌         | 36/600 [1:16:35<19:42:20, 125.78s/it]Epoch: 37/600 | Train Loss: 0.000794 | Time: 126.91s (cuda) | LR: 6.40e-06
  6%|▌         | 37/600 [1:18:42<19:43:25, 126.12s/it]Epoch: 38/600 | Train Loss: 0.000793 | Time: 128.32s (cuda) | LR: 6.40e-06
  6%|▋         | 38/600 [1:20:50<19:47:30, 126.78s/it]Epoch: 39/600 | Train Loss: 0.000792 | Time: 124.26s (cuda) | LR: 6.40e-06
  6%|▋         | 39/600 [1:22:54<19:38:20, 126.03s/it]Epoch: 40/600 | Train Loss: 0.000791 | Time: 123.6s (cuda) | LR: 6.40e-06
  7%|▋         | 40/600 [1:24:58<19:29:27, 125.30s/it]Epoch: 41/600 | Train Loss: 0.000791 | Time: 125.87s (cuda) | LR: 6.40e-06
  7%|▋         | 41/600 [1:27:04<19:28:58, 125.47s/it]Epoch: 42/600 | Train Loss: 0.000791 | Time: 125.75s (cuda) | LR: 6.40e-06
  7%|▋         | 42/600 [1:29:10<19:27:40, 125.56s/it]Epoch: 43/600 | Train Loss: 0.000790 | Time: 124.94s (cuda) | LR: 6.40e-06
  7%|▋         | 43/600 [1:31:15<19:23:51, 125.37s/it]Epoch: 44/600 | Train Loss: 0.000790 | Time: 127.28s (cuda) | LR: 6.40e-06
  7%|▋         | 44/600 [1:33:22<19:27:04, 125.94s/it]Epoch: 45/600 | Train Loss: 0.000790 | Time: 125.28s (cuda) | LR: 6.40e-06
  8%|▊         | 45/600 [1:35:27<19:23:09, 125.75s/it]Epoch: 46/600 | Train Loss: 0.000789 | Time: 123.81s (cuda) | LR: 5.12e-06
  8%|▊         | 46/600 [1:37:31<19:15:41, 125.17s/it]Epoch: 47/600 | Train Loss: 0.000784 | Time: 126.45s (cuda) | LR: 5.12e-06
  8%|▊         | 47/600 [1:39:37<19:17:09, 125.55s/it]Epoch: 48/600 | Train Loss: 0.000782 | Time: 126.27s (cuda) | LR: 5.12e-06
  8%|▊         | 48/600 [1:41:44<19:17:03, 125.77s/it]Epoch: 49/600 | Train Loss: 0.000781 | Time: 121.03s (cuda) | LR: 5.12e-06
  8%|▊         | 49/600 [1:43:45<19:01:55, 124.35s/it]Epoch: 50/600 | Train Loss: 0.000780 | Time: 122.96s (cuda) | LR: 5.12e-06
  8%|▊         | 50/600 [1:45:48<18:56:05, 123.94s/it]Epoch: 51/600 | Train Loss: 0.000780 | Time: 112.67s (cuda) | LR: 5.12e-06
  8%|▊         | 51/600 [1:47:40<18:23:05, 120.56s/it]Epoch: 52/600 | Train Loss: 0.000779 | Time: 128.38s (cuda) | LR: 5.12e-06
  9%|▊         | 52/600 [1:49:49<18:42:30, 122.90s/it]Epoch: 53/600 | Train Loss: 0.000779 | Time: 128.38s (cuda) | LR: 5.12e-06
  9%|▉         | 53/600 [1:51:57<18:55:26, 124.55s/it]Epoch: 54/600 | Train Loss: 0.000778 | Time: 132.5s (cuda) | LR: 5.12e-06
  9%|▉         | 54/600 [1:54:10<19:15:04, 126.93s/it]Epoch: 55/600 | Train Loss: 0.000777 | Time: 143.15s (cuda) | LR: 5.12e-06
  9%|▉         | 55/600 [1:56:33<19:57:09, 131.80s/it]Epoch: 56/600 | Train Loss: 0.000776 | Time: 142.98s (cuda) | LR: 5.12e-06
  9%|▉         | 56/600 [1:58:56<20:25:23, 135.15s/it]Epoch: 57/600 | Train Loss: 0.000776 | Time: 123.36s (cuda) | LR: 5.12e-06
 10%|▉         | 57/600 [2:00:59<19:51:08, 131.62s/it]Epoch: 58/600 | Train Loss: 0.000775 | Time: 121.17s (cuda) | LR: 5.12e-06
 10%|▉         | 58/600 [2:03:00<19:20:37, 128.48s/it]Epoch: 59/600 | Train Loss: 0.000775 | Time: 125.11s (cuda) | LR: 5.12e-06
 10%|▉         | 59/600 [2:05:05<19:09:21, 127.47s/it]Epoch: 60/600 | Train Loss: 0.000774 | Time: 124.11s (cuda) | LR: 5.12e-06
 10%|█         | 60/600 [2:07:10<18:58:09, 126.46s/it]Epoch: 61/600 | Train Loss: 0.000773 | Time: 124.65s (cuda) | LR: 4.10e-06
 10%|█         | 61/600 [2:09:14<18:51:09, 125.92s/it]Epoch: 62/600 | Train Loss: 0.000769 | Time: 124.72s (cuda) | LR: 4.10e-06
 10%|█         | 62/600 [2:11:19<18:45:51, 125.56s/it]Epoch: 63/600 | Train Loss: 0.000766 | Time: 124.75s (cuda) | LR: 4.10e-06
 10%|█         | 63/600 [2:13:24<18:41:36, 125.32s/it]Epoch: 64/600 | Train Loss: 0.000765 | Time: 127.71s (cuda) | LR: 4.10e-06
 11%|█         | 64/600 [2:15:31<18:45:54, 126.04s/it]Epoch: 65/600 | Train Loss: 0.000764 | Time: 125.78s (cuda) | LR: 4.10e-06
 11%|█         | 65/600 [2:17:37<18:43:08, 125.96s/it]Epoch: 66/600 | Train Loss: 0.000763 | Time: 125.54s (cuda) | LR: 4.10e-06
 11%|█         | 66/600 [2:19:43<18:39:55, 125.83s/it]Epoch: 67/600 | Train Loss: 0.000762 | Time: 130.72s (cuda) | LR: 4.10e-06
 11%|█         | 67/600 [2:21:53<18:50:51, 127.30s/it]Epoch: 68/600 | Train Loss: 0.000762 | Time: 126.47s (cuda) | LR: 4.10e-06
 11%|█▏        | 68/600 [2:24:00<18:46:30, 127.05s/it]Epoch: 69/600 | Train Loss: 0.000761 | Time: 125.3s (cuda) | LR: 4.10e-06
 12%|█▏        | 69/600 [2:26:05<18:39:45, 126.53s/it]Epoch: 70/600 | Train Loss: 0.000760 | Time: 117.94s (cuda) | LR: 4.10e-06
 12%|█▏        | 70/600 [2:28:03<18:14:54, 123.95s/it]Epoch: 71/600 | Train Loss: 0.000760 | Time: 101.23s (cuda) | LR: 4.10e-06
 12%|█▏        | 71/600 [2:29:44<17:12:44, 117.14s/it]Epoch: 72/600 | Train Loss: 0.000759 | Time: 99.82s (cuda) | LR: 4.10e-06
 12%|█▏        | 72/600 [2:31:24<16:25:04, 111.94s/it]Epoch: 73/600 | Train Loss: 0.000758 | Time: 100.59s (cuda) | LR: 4.10e-06
 12%|█▏        | 73/600 [2:33:05<15:53:19, 108.54s/it]Epoch: 74/600 | Train Loss: 0.000758 | Time: 100.92s (cuda) | LR: 4.10e-06
 12%|█▏        | 74/600 [2:34:46<15:31:28, 106.25s/it]Epoch: 75/600 | Train Loss: 0.000757 | Time: 98.45s (cuda) | LR: 4.10e-06
 12%|█▎        | 75/600 [2:36:24<15:09:12, 103.91s/it]Epoch: 76/600 | Train Loss: 0.000756 | Time: 99.01s (cuda) | LR: 3.28e-06
 13%|█▎        | 76/600 [2:38:03<14:54:38, 102.44s/it]Epoch: 77/600 | Train Loss: 0.000751 | Time: 99.88s (cuda) | LR: 3.28e-06
 13%|█▎        | 77/600 [2:39:43<14:46:14, 101.67s/it]Epoch: 78/600 | Train Loss: 0.000749 | Time: 95.58s (cuda) | LR: 3.28e-06
 13%|█▎        | 78/600 [2:41:19<14:28:38, 99.84s/it] Epoch: 79/600 | Train Loss: 0.000747 | Time: 98.48s (cuda) | LR: 3.28e-06
 13%|█▎        | 79/600 [2:42:57<14:23:25, 99.44s/it]Epoch: 80/600 | Train Loss: 0.000747 | Time: 99.74s (cuda) | LR: 3.28e-06
 13%|█▎        | 80/600 [2:44:37<14:22:33, 99.53s/it]Epoch: 81/600 | Train Loss: 0.000746 | Time: 93.93s (cuda) | LR: 3.28e-06
 14%|█▎        | 81/600 [2:46:11<14:06:22, 97.85s/it]Epoch: 82/600 | Train Loss: 0.000745 | Time: 96.56s (cuda) | LR: 3.28e-06
 14%|█▎        | 82/600 [2:47:47<14:01:24, 97.46s/it]Epoch: 83/600 | Train Loss: 0.000744 | Time: 96.69s (cuda) | LR: 3.28e-06
 14%|█▍        | 83/600 [2:49:24<13:57:48, 97.23s/it]Epoch: 84/600 | Train Loss: 0.000744 | Time: 93.57s (cuda) | LR: 3.28e-06
 14%|█▍        | 84/600 [2:50:58<13:46:44, 96.13s/it]Epoch: 85/600 | Train Loss: 0.000742 | Time: 98.63s (cuda) | LR: 3.28e-06
 14%|█▍        | 85/600 [2:52:36<13:51:34, 96.88s/it]Epoch: 86/600 | Train Loss: 0.000742 | Time: 96.23s (cuda) | LR: 3.28e-06
 14%|█▍        | 86/600 [2:54:13<13:48:16, 96.69s/it]Epoch: 87/600 | Train Loss: 0.000742 | Time: 93.23s (cuda) | LR: 3.28e-06
 14%|█▍        | 87/600 [2:55:46<13:37:47, 95.65s/it]Epoch: 88/600 | Train Loss: 0.000741 | Time: 97.99s (cuda) | LR: 3.28e-06
 15%|█▍        | 88/600 [2:57:24<13:42:11, 96.35s/it]Epoch: 89/600 | Train Loss: 0.000739 | Time: 97.55s (cuda) | LR: 3.28e-06
 15%|█▍        | 89/600 [2:59:01<13:43:38, 96.71s/it]Epoch: 90/600 | Train Loss: 0.000740 | Time: 93.55s (cuda) | LR: 3.28e-06
 15%|█▌        | 90/600 [3:00:35<13:33:59, 95.76s/it]Epoch: 91/600 | Train Loss: 0.000739 | Time: 99.46s (cuda) | LR: 2.62e-06
 15%|█▌        | 91/600 [3:02:14<13:41:47, 96.87s/it]Epoch: 92/600 | Train Loss: 0.000734 | Time: 95.38s (cuda) | LR: 2.62e-06
 15%|█▌        | 92/600 [3:03:50<13:36:22, 96.42s/it]Epoch: 93/600 | Train Loss: 0.000731 | Time: 95.93s (cuda) | LR: 2.62e-06
 16%|█▌        | 93/600 [3:05:26<13:33:31, 96.28s/it]Epoch: 94/600 | Train Loss: 0.000731 | Time: 127.13s (cuda) | LR: 2.62e-06
 16%|█▌        | 94/600 [3:07:33<14:49:59, 105.53s/it]Epoch: 95/600 | Train Loss: 0.000730 | Time: 167.15s (cuda) | LR: 2.62e-06
 16%|█▌        | 95/600 [3:10:20<17:23:49, 124.02s/it]Epoch: 96/600 | Train Loss: 0.000728 | Time: 136.11s (cuda) | LR: 2.62e-06
 16%|█▌        | 96/600 [3:12:36<17:52:13, 127.65s/it]Epoch: 97/600 | Train Loss: 0.000728 | Time: 136.54s (cuda) | LR: 2.62e-06
 16%|█▌        | 97/600 [3:14:53<18:12:28, 130.32s/it]Epoch: 98/600 | Train Loss: 0.000727 | Time: 130.18s (cuda) | LR: 2.62e-06
 16%|█▋        | 98/600 [3:17:03<18:09:58, 130.28s/it]Epoch: 99/600 | Train Loss: 0.000727 | Time: 123.18s (cuda) | LR: 2.62e-06
 16%|█▋        | 99/600 [3:19:06<17:50:01, 128.15s/it]Epoch: 100/600 | Train Loss: 0.000726 | Time: 126.96s (cuda) | LR: 2.62e-06
 17%|█▋        | 100/600 [3:21:13<17:44:57, 127.80s/it]Epoch: 101/600 | Train Loss: 0.000724 | Time: 121.97s (cuda) | LR: 2.62e-06
 17%|█▋        | 101/600 [3:23:15<17:28:18, 126.05s/it]Epoch: 102/600 | Train Loss: 0.000724 | Time: 121.14s (cuda) | LR: 2.62e-06
 17%|█▋        | 102/600 [3:25:16<17:13:58, 124.58s/it]Epoch: 103/600 | Train Loss: 0.000723 | Time: 140.99s (cuda) | LR: 2.62e-06
 17%|█▋        | 103/600 [3:27:37<17:52:41, 129.50s/it]Epoch: 104/600 | Train Loss: 0.000723 | Time: 171.52s (cuda) | LR: 2.62e-06
 17%|█▋        | 104/600 [3:30:28<19:34:44, 142.11s/it]Epoch: 105/600 | Train Loss: 0.000721 | Time: 143.75s (cuda) | LR: 2.62e-06
 18%|█▊        | 105/600 [3:32:52<19:36:26, 142.60s/it]Epoch: 106/600 | Train Loss: 0.000721 | Time: 141.31s (cuda) | LR: 2.10e-06
 18%|█▊        | 106/600 [3:35:14<19:30:53, 142.21s/it]Epoch: 107/600 | Train Loss: 0.000715 | Time: 141.05s (cuda) | LR: 2.10e-06
 18%|█▊        | 107/600 [3:37:35<19:25:39, 141.87s/it]Epoch: 108/600 | Train Loss: 0.000714 | Time: 121.63s (cuda) | LR: 2.10e-06
 18%|█▊        | 108/600 [3:39:36<18:33:31, 135.80s/it]Epoch: 109/600 | Train Loss: 0.000713 | Time: 124.41s (cuda) | LR: 2.10e-06
 18%|█▊        | 109/600 [3:41:41<18:03:19, 132.38s/it]Epoch: 110/600 | Train Loss: 0.000712 | Time: 125.01s (cuda) | LR: 2.10e-06
 18%|█▊        | 110/600 [3:43:46<17:43:03, 130.17s/it]Epoch: 111/600 | Train Loss: 0.000711 | Time: 125.65s (cuda) | LR: 2.10e-06
 18%|█▊        | 111/600 [3:45:51<17:29:50, 128.81s/it]Epoch: 112/600 | Train Loss: 0.000710 | Time: 129.99s (cuda) | LR: 2.10e-06
 19%|█▊        | 112/600 [3:48:01<17:30:33, 129.17s/it]Epoch: 113/600 | Train Loss: 0.000709 | Time: 122.8s (cuda) | LR: 2.10e-06
 19%|█▉        | 113/600 [3:50:04<17:12:54, 127.26s/it]Epoch: 114/600 | Train Loss: 0.000708 | Time: 125.83s (cuda) | LR: 2.10e-06
 19%|█▉        | 114/600 [3:52:10<17:07:19, 126.83s/it]Epoch: 115/600 | Train Loss: 0.000707 | Time: 122.25s (cuda) | LR: 2.10e-06
 19%|█▉        | 115/600 [3:54:12<16:54:06, 125.46s/it]Epoch: 116/600 | Train Loss: 0.000707 | Time: 120.82s (cuda) | LR: 2.10e-06
 19%|█▉        | 116/600 [3:56:13<16:40:48, 124.07s/it]Epoch: 117/600 | Train Loss: 0.000706 | Time: 123.83s (cuda) | LR: 2.10e-06
 20%|█▉        | 117/600 [3:58:17<16:38:09, 124.00s/it]Epoch: 118/600 | Train Loss: 0.000705 | Time: 123.11s (cuda) | LR: 2.10e-06
 20%|█▉        | 118/600 [4:00:20<16:33:58, 123.73s/it]Epoch: 119/600 | Train Loss: 0.000705 | Time: 122.98s (cuda) | LR: 2.10e-06
 20%|█▉        | 119/600 [4:02:23<16:30:05, 123.50s/it]Epoch: 120/600 | Train Loss: 0.000704 | Time: 122.58s (cuda) | LR: 2.10e-06
 20%|██        | 120/600 [4:04:26<16:25:48, 123.23s/it]Epoch: 121/600 | Train Loss: 0.000703 | Time: 116.57s (cuda) | LR: 1.68e-06
 20%|██        | 121/600 [4:06:22<16:07:49, 121.23s/it]Epoch: 122/600 | Train Loss: 0.000698 | Time: 124.27s (cuda) | LR: 1.68e-06
 20%|██        | 122/600 [4:08:26<16:13:03, 122.14s/it]Epoch: 123/600 | Train Loss: 0.000697 | Time: 122.31s (cuda) | LR: 1.68e-06
 20%|██        | 123/600 [4:10:29<16:11:26, 122.19s/it]Epoch: 124/600 | Train Loss: 0.000696 | Time: 121.05s (cuda) | LR: 1.68e-06
 21%|██        | 124/600 [4:12:30<16:06:40, 121.85s/it]Epoch: 125/600 | Train Loss: 0.000695 | Time: 123.59s (cuda) | LR: 1.68e-06
 21%|██        | 125/600 [4:14:33<16:08:46, 122.37s/it]Epoch: 126/600 | Train Loss: 0.000695 | Time: 116.82s (cuda) | LR: 1.68e-06
 21%|██        | 126/600 [4:16:30<15:53:34, 120.71s/it]Epoch: 127/600 | Train Loss: 0.000694 | Time: 122.65s (cuda) | LR: 1.68e-06
 21%|██        | 127/600 [4:18:33<15:56:10, 121.29s/it]Epoch: 128/600 | Train Loss: 0.000693 | Time: 124.03s (cuda) | LR: 1.68e-06
 21%|██▏       | 128/600 [4:20:37<16:00:37, 122.11s/it]Epoch: 129/600 | Train Loss: 0.000692 | Time: 121.89s (cuda) | LR: 1.68e-06
 22%|██▏       | 129/600 [4:22:39<15:58:03, 122.05s/it]Epoch: 130/600 | Train Loss: 0.000692 | Time: 123.35s (cuda) | LR: 1.68e-06
 22%|██▏       | 130/600 [4:24:42<15:59:05, 122.44s/it]Epoch: 131/600 | Train Loss: 0.000691 | Time: 121.94s (cuda) | LR: 1.68e-06
 22%|██▏       | 131/600 [4:26:44<15:55:52, 122.29s/it]Epoch: 132/600 | Train Loss: 0.000690 | Time: 121.75s (cuda) | LR: 1.68e-06
 22%|██▏       | 132/600 [4:28:46<15:52:34, 122.13s/it]Epoch: 133/600 | Train Loss: 0.000690 | Time: 122.68s (cuda) | LR: 1.68e-06
 22%|██▏       | 133/600 [4:30:48<15:51:50, 122.29s/it]Epoch: 134/600 | Train Loss: 0.000689 | Time: 119.99s (cuda) | LR: 1.68e-06
 22%|██▏       | 134/600 [4:32:48<15:44:26, 121.60s/it]Epoch: 135/600 | Train Loss: 0.000688 | Time: 121.82s (cuda) | LR: 1.68e-06
 22%|██▎       | 135/600 [4:34:50<15:42:55, 121.67s/it]Epoch: 136/600 | Train Loss: 0.000688 | Time: 119.91s (cuda) | LR: 1.34e-06
 23%|██▎       | 136/600 [4:36:50<15:36:49, 121.14s/it]Epoch: 137/600 | Train Loss: 0.000683 | Time: 121.71s (cuda) | LR: 1.34e-06
 23%|██▎       | 137/600 [4:38:52<15:36:07, 121.31s/it]Epoch: 138/600 | Train Loss: 0.000682 | Time: 122.49s (cuda) | LR: 1.34e-06
 23%|██▎       | 138/600 [4:40:54<15:36:50, 121.67s/it]Epoch: 139/600 | Train Loss: 0.000681 | Time: 119.67s (cuda) | LR: 1.34e-06
 23%|██▎       | 139/600 [4:42:54<15:30:13, 121.07s/it]Epoch: 140/600 | Train Loss: 0.000680 | Time: 118.31s (cuda) | LR: 1.34e-06
 23%|██▎       | 140/600 [4:44:52<15:21:50, 120.24s/it]Epoch: 141/600 | Train Loss: 0.000680 | Time: 123.55s (cuda) | LR: 1.34e-06
 24%|██▎       | 141/600 [4:46:56<15:27:25, 121.23s/it]Epoch: 142/600 | Train Loss: 0.000679 | Time: 124.6s (cuda) | LR: 1.34e-06
 24%|██▎       | 142/600 [4:49:00<15:33:07, 122.24s/it]Epoch: 143/600 | Train Loss: 0.000678 | Time: 124.3s (cuda) | LR: 1.34e-06
 24%|██▍       | 143/600 [4:51:05<15:35:47, 122.86s/it]Epoch: 144/600 | Train Loss: 0.000678 | Time: 121.14s (cuda) | LR: 1.34e-06
 24%|██▍       | 144/600 [4:53:06<15:29:49, 122.35s/it]Epoch: 145/600 | Train Loss: 0.000677 | Time: 123.39s (cuda) | LR: 1.34e-06
 24%|██▍       | 145/600 [4:55:09<15:30:09, 122.66s/it]Epoch: 146/600 | Train Loss: 0.000676 | Time: 115.46s (cuda) | LR: 1.34e-06
 24%|██▍       | 146/600 [4:57:05<15:11:47, 120.50s/it]Epoch: 147/600 | Train Loss: 0.000676 | Time: 123.32s (cuda) | LR: 1.34e-06
 24%|██▍       | 147/600 [4:59:08<15:16:09, 121.35s/it]Epoch: 148/600 | Train Loss: 0.000675 | Time: 122.46s (cuda) | LR: 1.34e-06
 25%|██▍       | 148/600 [5:01:11<15:16:40, 121.68s/it]Epoch: 149/600 | Train Loss: 0.000675 | Time: 122.31s (cuda) | LR: 1.34e-06
 25%|██▍       | 149/600 [5:03:13<15:16:04, 121.87s/it]Epoch: 150/600 | Train Loss: 0.000674 | Time: 119.27s (cuda) | LR: 1.34e-06
