nohup: ignoring input
Device running: cuda
Namespace(n_neurons=200, n_layers=6, epochs=400, batchsize=512, lr=5e-05, no_decay=False, decay_rate=0.8, decay_at_interval=True, decay_interval=30, datapath='sklearn_teardrop_gmm.vti', outpath='./models/', exp_path='../logs/', modified_data_path='./data/', dataset_name='3d_data', vti_name='teardrop_sgmm_predicted_vti', vti_path='./data/')
Variables: ['GMM_Mean0', 'GMM_Mean1', 'GMM_Mean2', 'GMM_Std0', 'GMM_Std1', 'GMM_Std2', 'GMM_Weight0', 'GMM_Weight1', 'GMM_Weight2']
Total Points: 262144
Dataset Name: 3d_data
Total Variables: 9
Total Points in Data: 262144
Coordinate Tensor Shape: torch.Size([262144, 3])
Scalar Values Tensor Shape: torch.Size([262144, 9])

###### Data setup is complete, now starting training ######

MyResidualSirenNet(
  (net_layers): ModuleList(
    (0): SineLayer(
      (linear): Linear(in_features=3, out_features=200, bias=True)
    )
    (1-6): 6 x ResidualSineLayer(
      (linear_1): Linear(in_features=200, out_features=200, bias=True)
      (linear_2): Linear(in_features=200, out_features=200, bias=True)
    )
  )
  (mean_head): Linear(in_features=200, out_features=3, bias=True)
  (std_head): Linear(in_features=200, out_features=3, bias=True)
  (weight_head): Linear(in_features=200, out_features=3, bias=True)
)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 5e-05
    maximize: False
    weight_decay: 0
)
MSELoss()
  3%|▎         | 13/400 [02:10<1:03:40,  9.87s/it]Epoch: 14/400 | Train Loss: 0.001027 | Time: 10.09s (cuda) | LR: 5.00e-05
  4%|▎         | 14/400 [02:20<1:03:56,  9.94s/it]Epoch: 15/400 | Train Loss: 0.001017 | Time: 9.97s (cuda) | LR: 5.00e-05
  4%|▍         | 15/400 [02:30<1:03:50,  9.95s/it]Epoch: 16/400 | Train Loss: 0.001009 | Time: 9.59s (cuda) | LR: 5.00e-05
  4%|▍         | 16/400 [02:39<1:02:58,  9.84s/it]Epoch: 17/400 | Train Loss: 0.001002 | Time: 9.22s (cuda) | LR: 5.00e-05
  4%|▍         | 17/400 [02:49<1:01:37,  9.65s/it]Epoch: 18/400 | Train Loss: 0.000995 | Time: 9.34s (cuda) | LR: 5.00e-05
  4%|▍         | 18/400 [02:58<1:00:52,  9.56s/it]Epoch: 19/400 | Train Loss: 0.000985 | Time: 9.5s (cuda) | LR: 5.00e-05
  5%|▍         | 19/400 [03:07<1:00:35,  9.54s/it]Epoch: 20/400 | Train Loss: 0.000978 | Time: 9.53s (cuda) | LR: 5.00e-05
  5%|▌         | 20/400 [03:17<1:00:25,  9.54s/it]Epoch: 21/400 | Train Loss: 0.000972 | Time: 9.51s (cuda) | LR: 5.00e-05
  5%|▌         | 21/400 [03:26<1:00:11,  9.53s/it]Epoch: 22/400 | Train Loss: 0.000967 | Time: 10.11s (cuda) | LR: 5.00e-05
  6%|▌         | 22/400 [03:37<1:01:08,  9.71s/it]Epoch: 23/400 | Train Loss: 0.000962 | Time: 9.94s (cuda) | LR: 5.00e-05
  6%|▌         | 23/400 [03:46<1:01:25,  9.78s/it]Epoch: 24/400 | Train Loss: 0.000957 | Time: 10.64s (cuda) | LR: 5.00e-05
  6%|▌         | 24/400 [03:57<1:02:53, 10.04s/it]Epoch: 25/400 | Train Loss: 0.000951 | Time: 10.06s (cuda) | LR: 5.00e-05
  6%|▋         | 25/400 [04:07<1:02:45, 10.04s/it]Epoch: 26/400 | Train Loss: 0.000948 | Time: 9.73s (cuda) | LR: 5.00e-05
  6%|▋         | 26/400 [04:17<1:02:00,  9.95s/it]Epoch: 27/400 | Train Loss: 0.000944 | Time: 9.61s (cuda) | LR: 5.00e-05
  7%|▋         | 27/400 [04:27<1:01:12,  9.85s/it]Epoch: 28/400 | Train Loss: 0.000943 | Time: 9.22s (cuda) | LR: 5.00e-05
  7%|▋         | 28/400 [04:36<59:53,  9.66s/it]  Epoch: 29/400 | Train Loss: 0.000940 | Time: 9.33s (cuda) | LR: 5.00e-05
  7%|▋         | 29/400 [04:45<59:07,  9.56s/it]Epoch: 30/400 | Train Loss: 0.000936 | Time: 9.52s (cuda) | LR: 5.00e-05
  8%|▊         | 30/400 [04:55<58:53,  9.55s/it]Epoch: 31/400 | Train Loss: 0.000935 | Time: 10.15s (cuda) | LR: 4.00e-05
  8%|▊         | 31/400 [05:05<59:50,  9.73s/it]Epoch: 32/400 | Train Loss: 0.000900 | Time: 10.11s (cuda) | LR: 4.00e-05
  8%|▊         | 32/400 [05:15<1:00:22,  9.84s/it]Epoch: 33/400 | Train Loss: 0.000886 | Time: 9.31s (cuda) | LR: 4.00e-05
  8%|▊         | 33/400 [05:24<59:13,  9.68s/it]  Epoch: 34/400 | Train Loss: 0.000880 | Time: 9.56s (cuda) | LR: 4.00e-05
  8%|▊         | 34/400 [05:34<58:50,  9.65s/it]Epoch: 35/400 | Train Loss: 0.000872 | Time: 9.25s (cuda) | LR: 4.00e-05
  9%|▉         | 35/400 [05:43<57:57,  9.53s/it]Epoch: 36/400 | Train Loss: 0.000867 | Time: 9.75s (cuda) | LR: 4.00e-05
  9%|▉         | 36/400 [05:53<58:12,  9.59s/it]Epoch: 37/400 | Train Loss: 0.000861 | Time: 9.45s (cuda) | LR: 4.00e-05
  9%|▉         | 37/400 [06:02<57:46,  9.55s/it]Epoch: 38/400 | Train Loss: 0.000857 | Time: 9.37s (cuda) | LR: 4.00e-05
 10%|▉         | 38/400 [06:12<57:17,  9.50s/it]Epoch: 39/400 | Train Loss: 0.000850 | Time: 9.12s (cuda) | LR: 4.00e-05
 10%|▉         | 39/400 [06:21<56:27,  9.38s/it]Epoch: 40/400 | Train Loss: 0.000846 | Time: 9.33s (cuda) | LR: 4.00e-05
 10%|█         | 40/400 [06:30<56:12,  9.37s/it]Epoch: 41/400 | Train Loss: 0.000844 | Time: 9.78s (cuda) | LR: 4.00e-05
 10%|█         | 41/400 [06:40<56:47,  9.49s/it]Epoch: 42/400 | Train Loss: 0.000836 | Time: 9.52s (cuda) | LR: 4.00e-05
 10%|█         | 42/400 [06:49<56:40,  9.50s/it]Epoch: 43/400 | Train Loss: 0.000835 | Time: 9.2s (cuda) | LR: 4.00e-05
 11%|█         | 43/400 [06:58<55:59,  9.41s/it]Epoch: 44/400 | Train Loss: 0.000828 | Time: 9.34s (cuda) | LR: 4.00e-05
 11%|█         | 44/400 [07:08<55:42,  9.39s/it]Epoch: 45/400 | Train Loss: 0.000828 | Time: 10.27s (cuda) | LR: 4.00e-05
 11%|█▏        | 45/400 [07:18<57:07,  9.66s/it]Epoch: 46/400 | Train Loss: 0.000822 | Time: 9.6s (cuda) | LR: 4.00e-05
 12%|█▏        | 46/400 [07:28<56:51,  9.64s/it]Epoch: 47/400 | Train Loss: 0.000820 | Time: 9.8s (cuda) | LR: 4.00e-05
 12%|█▏        | 47/400 [07:38<56:59,  9.69s/it]Epoch: 48/400 | Train Loss: 0.000814 | Time: 10.15s (cuda) | LR: 4.00e-05
 12%|█▏        | 48/400 [07:48<57:38,  9.83s/it]Epoch: 49/400 | Train Loss: 0.000812 | Time: 9.46s (cuda) | LR: 4.00e-05
 12%|█▏        | 49/400 [07:57<56:50,  9.72s/it]Epoch: 50/400 | Train Loss: 0.000809 | Time: 9.41s (cuda) | LR: 4.00e-05
 12%|█▎        | 50/400 [08:07<56:10,  9.63s/it]Epoch: 51/400 | Train Loss: 0.000808 | Time: 9.42s (cuda) | LR: 4.00e-05
 13%|█▎        | 51/400 [08:16<55:39,  9.57s/it]Epoch: 52/400 | Train Loss: 0.000805 | Time: 9.2s (cuda) | LR: 4.00e-05
 13%|█▎        | 52/400 [08:25<54:51,  9.46s/it]Epoch: 53/400 | Train Loss: 0.000803 | Time: 10.13s (cuda) | LR: 4.00e-05
 13%|█▎        | 53/400 [08:35<55:51,  9.66s/it]Epoch: 54/400 | Train Loss: 0.000799 | Time: 10.06s (cuda) | LR: 4.00e-05
 14%|█▎        | 54/400 [08:45<56:23,  9.78s/it]Epoch: 55/400 | Train Loss: 0.000798 | Time: 9.28s (cuda) | LR: 4.00e-05
 14%|█▍        | 55/400 [08:55<55:21,  9.63s/it]Epoch: 56/400 | Train Loss: 0.000795 | Time: 9.32s (cuda) | LR: 4.00e-05
 14%|█▍        | 56/400 [09:04<54:40,  9.54s/it]Epoch: 57/400 | Train Loss: 0.000794 | Time: 8.36s (cuda) | LR: 4.00e-05
 14%|█▍        | 57/400 [09:12<52:30,  9.19s/it]Epoch: 58/400 | Train Loss: 0.000792 | Time: 9.25s (cuda) | LR: 4.00e-05
 14%|█▍        | 58/400 [09:22<52:27,  9.20s/it]Epoch: 59/400 | Train Loss: 0.000788 | Time: 9.4s (cuda) | LR: 4.00e-05
 15%|█▍        | 59/400 [09:31<52:38,  9.26s/it]Epoch: 60/400 | Train Loss: 0.000786 | Time: 9.61s (cuda) | LR: 4.00e-05
 15%|█▌        | 60/400 [09:41<53:04,  9.37s/it]Epoch: 61/400 | Train Loss: 0.000786 | Time: 8.95s (cuda) | LR: 3.20e-05
 15%|█▌        | 61/400 [09:50<52:12,  9.24s/it]Epoch: 62/400 | Train Loss: 0.000736 | Time: 9.4s (cuda) | LR: 3.20e-05
 16%|█▌        | 62/400 [09:59<52:19,  9.29s/it]Epoch: 63/400 | Train Loss: 0.000707 | Time: 9.82s (cuda) | LR: 3.20e-05
 16%|█▌        | 63/400 [10:09<53:03,  9.45s/it]Epoch: 64/400 | Train Loss: 0.000697 | Time: 10.16s (cuda) | LR: 3.20e-05
 16%|█▌        | 64/400 [10:19<54:06,  9.66s/it]Epoch: 65/400 | Train Loss: 0.000687 | Time: 9.88s (cuda) | LR: 3.20e-05
 16%|█▋        | 65/400 [10:29<54:18,  9.73s/it]Epoch: 66/400 | Train Loss: 0.000680 | Time: 9.68s (cuda) | LR: 3.20e-05
 16%|█▋        | 66/400 [10:38<54:04,  9.71s/it]Epoch: 67/400 | Train Loss: 0.000672 | Time: 9.55s (cuda) | LR: 3.20e-05
 17%|█▋        | 67/400 [10:48<53:38,  9.66s/it]Epoch: 68/400 | Train Loss: 0.000666 | Time: 9.88s (cuda) | LR: 3.20e-05
 17%|█▋        | 68/400 [10:58<53:49,  9.73s/it]Epoch: 69/400 | Train Loss: 0.000659 | Time: 9.6s (cuda) | LR: 3.20e-05
 17%|█▋        | 69/400 [11:07<53:27,  9.69s/it]Epoch: 70/400 | Train Loss: 0.000653 | Time: 10.15s (cuda) | LR: 3.20e-05
 18%|█▊        | 70/400 [11:18<54:02,  9.83s/it]Epoch: 71/400 | Train Loss: 0.000646 | Time: 9.97s (cuda) | LR: 3.20e-05
 18%|█▊        | 71/400 [11:28<54:07,  9.87s/it]Epoch: 72/400 | Train Loss: 0.000642 | Time: 9.85s (cuda) | LR: 3.20e-05
 18%|█▊        | 72/400 [11:37<53:55,  9.86s/it]Epoch: 73/400 | Train Loss: 0.000638 | Time: 9.88s (cuda) | LR: 3.20e-05
 18%|█▊        | 73/400 [11:47<53:47,  9.87s/it]Epoch: 74/400 | Train Loss: 0.000635 | Time: 9.58s (cuda) | LR: 3.20e-05
 18%|█▊        | 74/400 [11:57<53:08,  9.78s/it]Epoch: 75/400 | Train Loss: 0.000629 | Time: 9.42s (cuda) | LR: 3.20e-05
 19%|█▉        | 75/400 [12:06<52:24,  9.67s/it]Epoch: 76/400 | Train Loss: 0.000626 | Time: 9.8s (cuda) | LR: 3.20e-05
 19%|█▉        | 76/400 [12:16<52:27,  9.71s/it]Epoch: 77/400 | Train Loss: 0.000623 | Time: 9.45s (cuda) | LR: 3.20e-05
 19%|█▉        | 77/400 [12:26<51:52,  9.63s/it]Epoch: 78/400 | Train Loss: 0.000620 | Time: 9.27s (cuda) | LR: 3.20e-05
 20%|█▉        | 78/400 [12:35<51:07,  9.53s/it]Epoch: 79/400 | Train Loss: 0.000616 | Time: 9.52s (cuda) | LR: 3.20e-05
 20%|█▉        | 79/400 [12:44<50:57,  9.52s/it]Epoch: 80/400 | Train Loss: 0.000613 | Time: 9.52s (cuda) | LR: 3.20e-05
 20%|██        | 80/400 [12:54<50:46,  9.52s/it]Epoch: 81/400 | Train Loss: 0.000611 | Time: 10.05s (cuda) | LR: 3.20e-05
 20%|██        | 81/400 [13:04<51:27,  9.68s/it]Epoch: 82/400 | Train Loss: 0.000607 | Time: 10.33s (cuda) | LR: 3.20e-05
 20%|██        | 82/400 [13:14<52:20,  9.88s/it]Epoch: 83/400 | Train Loss: 0.000606 | Time: 10.55s (cuda) | LR: 3.20e-05
 21%|██        | 83/400 [13:25<53:14, 10.08s/it]Epoch: 84/400 | Train Loss: 0.000604 | Time: 10.46s (cuda) | LR: 3.20e-05
 21%|██        | 84/400 [13:35<53:40, 10.19s/it]Epoch: 85/400 | Train Loss: 0.000602 | Time: 9.73s (cuda) | LR: 3.20e-05
 21%|██▏       | 85/400 [13:45<52:47, 10.05s/it]Epoch: 86/400 | Train Loss: 0.000600 | Time: 9.71s (cuda) | LR: 3.20e-05
 22%|██▏       | 86/400 [13:55<52:04,  9.95s/it]Epoch: 87/400 | Train Loss: 0.000598 | Time: 9.32s (cuda) | LR: 3.20e-05
 22%|██▏       | 87/400 [14:04<50:55,  9.76s/it]Epoch: 88/400 | Train Loss: 0.000595 | Time: 10.01s (cuda) | LR: 3.20e-05
 22%|██▏       | 88/400 [14:14<51:09,  9.84s/it]Epoch: 89/400 | Train Loss: 0.000593 | Time: 10.02s (cuda) | LR: 3.20e-05
 22%|██▏       | 89/400 [14:24<51:17,  9.89s/it]Epoch: 90/400 | Train Loss: 0.000591 | Time: 9.5s (cuda) | LR: 3.20e-05
 22%|██▎       | 90/400 [14:34<50:30,  9.78s/it]Epoch: 91/400 | Train Loss: 0.000590 | Time: 10.13s (cuda) | LR: 2.56e-05
 23%|██▎       | 91/400 [14:44<50:53,  9.88s/it]Epoch: 92/400 | Train Loss: 0.000529 | Time: 10.0s (cuda) | LR: 2.56e-05
 23%|██▎       | 92/400 [14:54<50:54,  9.92s/it]Epoch: 93/400 | Train Loss: 0.000497 | Time: 10.0s (cuda) | LR: 2.56e-05
 23%|██▎       | 93/400 [15:04<50:51,  9.94s/it]Epoch: 94/400 | Train Loss: 0.000493 | Time: 9.15s (cuda) | LR: 2.56e-05
 24%|██▎       | 94/400 [15:13<49:29,  9.70s/it]Epoch: 95/400 | Train Loss: 0.000489 | Time: 9.64s (cuda) | LR: 2.56e-05
 24%|██▍       | 95/400 [15:23<49:13,  9.69s/it]Epoch: 96/400 | Train Loss: 0.000486 | Time: 9.36s (cuda) | LR: 2.56e-05
 24%|██▍       | 96/400 [15:32<48:34,  9.59s/it]Epoch: 97/400 | Train Loss: 0.000481 | Time: 9.6s (cuda) | LR: 2.56e-05
 24%|██▍       | 97/400 [15:41<48:26,  9.59s/it]Epoch: 98/400 | Train Loss: 0.000477 | Time: 9.69s (cuda) | LR: 2.56e-05
 24%|██▍       | 98/400 [15:51<48:25,  9.62s/it]Epoch: 99/400 | Train Loss: 0.000475 | Time: 9.98s (cuda) | LR: 2.56e-05
 25%|██▍       | 99/400 [16:01<48:48,  9.73s/it]Epoch: 100/400 | Train Loss: 0.000471 | Time: 10.33s (cuda) | LR: 2.56e-05
 25%|██▌       | 100/400 [16:11<49:33,  9.91s/it]Epoch: 101/400 | Train Loss: 0.000467 | Time: 9.74s (cuda) | LR: 2.56e-05
 25%|██▌       | 101/400 [16:21<49:08,  9.86s/it]Epoch: 102/400 | Train Loss: 0.000466 | Time: 9.77s (cuda) | LR: 2.56e-05
 26%|██▌       | 102/400 [16:31<48:50,  9.83s/it]Epoch: 103/400 | Train Loss: 0.000463 | Time: 9.36s (cuda) | LR: 2.56e-05
 26%|██▌       | 103/400 [16:40<47:58,  9.69s/it]Epoch: 104/400 | Train Loss: 0.000461 | Time: 10.17s (cuda) | LR: 2.56e-05
 26%|██▌       | 104/400 [16:51<48:31,  9.84s/it]Epoch: 105/400 | Train Loss: 0.000459 | Time: 9.46s (cuda) | LR: 2.56e-05
 26%|██▋       | 105/400 [17:00<47:48,  9.72s/it]Epoch: 106/400 | Train Loss: 0.000456 | Time: 9.64s (cuda) | LR: 2.56e-05
 26%|██▋       | 106/400 [17:10<47:31,  9.70s/it]Epoch: 107/400 | Train Loss: 0.000453 | Time: 9.34s (cuda) | LR: 2.56e-05
 27%|██▋       | 107/400 [17:19<46:50,  9.59s/it]Epoch: 108/400 | Train Loss: 0.000452 | Time: 9.61s (cuda) | LR: 2.56e-05
 27%|██▋       | 108/400 [17:29<46:42,  9.60s/it]Epoch: 109/400 | Train Loss: 0.000450 | Time: 9.74s (cuda) | LR: 2.56e-05
 27%|██▋       | 109/400 [17:38<46:45,  9.64s/it]Epoch: 110/400 | Train Loss: 0.000450 | Time: 9.33s (cuda) | LR: 2.56e-05
 28%|██▊       | 110/400 [17:48<46:08,  9.55s/it]Epoch: 111/400 | Train Loss: 0.000447 | Time: 10.37s (cuda) | LR: 2.56e-05
 28%|██▊       | 111/400 [17:58<47:10,  9.79s/it]Epoch: 112/400 | Train Loss: 0.000447 | Time: 9.76s (cuda) | LR: 2.56e-05
 28%|██▊       | 112/400 [18:08<46:57,  9.78s/it]Epoch: 113/400 | Train Loss: 0.000444 | Time: 9.3s (cuda) | LR: 2.56e-05
 28%|██▊       | 113/400 [18:17<46:06,  9.64s/it]Epoch: 114/400 | Train Loss: 0.000443 | Time: 9.76s (cuda) | LR: 2.56e-05
 28%|██▊       | 114/400 [18:27<46:07,  9.68s/it]Epoch: 115/400 | Train Loss: 0.000441 | Time: 10.21s (cuda) | LR: 2.56e-05
 29%|██▉       | 115/400 [18:37<46:43,  9.84s/it]Epoch: 116/400 | Train Loss: 0.000440 | Time: 9.69s (cuda) | LR: 2.56e-05
 29%|██▉       | 116/400 [18:47<46:21,  9.79s/it]Epoch: 117/400 | Train Loss: 0.000439 | Time: 9.57s (cuda) | LR: 2.56e-05
 29%|██▉       | 117/400 [18:56<45:52,  9.73s/it]Epoch: 118/400 | Train Loss: 0.000438 | Time: 9.61s (cuda) | LR: 2.56e-05
 30%|██▉       | 118/400 [19:06<45:32,  9.69s/it]Epoch: 119/400 | Train Loss: 0.000437 | Time: 9.19s (cuda) | LR: 2.56e-05
 30%|██▉       | 119/400 [19:15<44:40,  9.54s/it]Epoch: 120/400 | Train Loss: 0.000435 | Time: 9.54s (cuda) | LR: 2.56e-05
 30%|███       | 120/400 [19:25<44:31,  9.54s/it]Epoch: 121/400 | Train Loss: 0.000434 | Time: 9.61s (cuda) | LR: 2.05e-05
 30%|███       | 121/400 [19:34<44:27,  9.56s/it]Epoch: 122/400 | Train Loss: 0.000379 | Time: 9.5s (cuda) | LR: 2.05e-05
 30%|███       | 122/400 [19:44<44:13,  9.54s/it]Epoch: 123/400 | Train Loss: 0.000354 | Time: 9.34s (cuda) | LR: 2.05e-05
 31%|███       | 123/400 [19:53<43:46,  9.48s/it]Epoch: 124/400 | Train Loss: 0.000355 | Time: 9.48s (cuda) | LR: 2.05e-05
 31%|███       | 124/400 [20:03<43:37,  9.48s/it]Epoch: 125/400 | Train Loss: 0.000356 | Time: 9.48s (cuda) | LR: 2.05e-05
 31%|███▏      | 125/400 [20:12<43:27,  9.48s/it]Epoch: 126/400 | Train Loss: 0.000355 | Time: 10.03s (cuda) | LR: 2.05e-05
 32%|███▏      | 126/400 [20:22<44:03,  9.65s/it]Epoch: 127/400 | Train Loss: 0.000354 | Time: 10.04s (cuda) | LR: 2.05e-05
 32%|███▏      | 127/400 [20:32<44:26,  9.77s/it]Epoch: 128/400 | Train Loss: 0.000351 | Time: 10.68s (cuda) | LR: 2.05e-05
 32%|███▏      | 128/400 [20:43<45:30, 10.04s/it]Epoch: 129/400 | Train Loss: 0.000350 | Time: 9.86s (cuda) | LR: 2.05e-05
 32%|███▏      | 129/400 [20:53<45:06,  9.99s/it]Epoch: 130/400 | Train Loss: 0.000346 | Time: 10.05s (cuda) | LR: 2.05e-05
 32%|███▎      | 130/400 [21:03<45:01, 10.01s/it]Epoch: 131/400 | Train Loss: 0.000346 | Time: 9.25s (cuda) | LR: 2.05e-05
 33%|███▎      | 131/400 [21:12<43:51,  9.78s/it]Epoch: 132/400 | Train Loss: 0.000344 | Time: 9.41s (cuda) | LR: 2.05e-05
 33%|███▎      | 132/400 [21:21<43:11,  9.67s/it]Epoch: 133/400 | Train Loss: 0.000344 | Time: 9.77s (cuda) | LR: 2.05e-05
 33%|███▎      | 133/400 [21:31<43:10,  9.70s/it]Epoch: 134/400 | Train Loss: 0.000342 | Time: 9.65s (cuda) | LR: 2.05e-05
 34%|███▎      | 134/400 [21:41<42:56,  9.69s/it]Epoch: 135/400 | Train Loss: 0.000340 | Time: 9.76s (cuda) | LR: 2.05e-05
 34%|███▍      | 135/400 [21:51<42:52,  9.71s/it]Epoch: 136/400 | Train Loss: 0.000339 | Time: 9.67s (cuda) | LR: 2.05e-05
 34%|███▍      | 136/400 [22:00<42:40,  9.70s/it]Epoch: 137/400 | Train Loss: 0.000338 | Time: 9.86s (cuda) | LR: 2.05e-05
 34%|███▍      | 137/400 [22:10<42:43,  9.75s/it]Epoch: 138/400 | Train Loss: 0.000337 | Time: 10.17s (cuda) | LR: 2.05e-05
 34%|███▍      | 138/400 [22:20<43:07,  9.88s/it]Epoch: 139/400 | Train Loss: 0.000337 | Time: 9.6s (cuda) | LR: 2.05e-05
 35%|███▍      | 139/400 [22:30<42:35,  9.79s/it]Epoch: 140/400 | Train Loss: 0.000335 | Time: 9.62s (cuda) | LR: 2.05e-05
 35%|███▌      | 140/400 [22:40<42:12,  9.74s/it]Epoch: 141/400 | Train Loss: 0.000336 | Time: 10.0s (cuda) | LR: 2.05e-05
 35%|███▌      | 141/400 [22:50<42:23,  9.82s/it]Epoch: 142/400 | Train Loss: 0.000334 | Time: 10.19s (cuda) | LR: 2.05e-05
 36%|███▌      | 142/400 [23:00<42:41,  9.93s/it]Epoch: 143/400 | Train Loss: 0.000332 | Time: 9.5s (cuda) | LR: 2.05e-05
 36%|███▌      | 143/400 [23:09<41:59,  9.80s/it]Epoch: 144/400 | Train Loss: 0.000332 | Time: 9.44s (cuda) | LR: 2.05e-05
 36%|███▌      | 144/400 [23:19<41:21,  9.69s/it]Epoch: 145/400 | Train Loss: 0.000331 | Time: 9.45s (cuda) | LR: 2.05e-05
 36%|███▋      | 145/400 [23:28<40:53,  9.62s/it]Epoch: 146/400 | Train Loss: 0.000331 | Time: 9.39s (cuda) | LR: 2.05e-05
 36%|███▋      | 146/400 [23:38<40:26,  9.55s/it]Epoch: 147/400 | Train Loss: 0.000329 | Time: 9.27s (cuda) | LR: 2.05e-05
 37%|███▋      | 147/400 [23:47<39:55,  9.47s/it]Epoch: 148/400 | Train Loss: 0.000329 | Time: 9.31s (cuda) | LR: 2.05e-05
 37%|███▋      | 148/400 [23:56<39:34,  9.42s/it]Epoch: 149/400 | Train Loss: 0.000329 | Time: 9.62s (cuda) | LR: 2.05e-05
 37%|███▋      | 149/400 [24:06<39:39,  9.48s/it]Epoch: 150/400 | Train Loss: 0.000329 | Time: 9.99s (cuda) | LR: 2.05e-05
 38%|███▊      | 150/400 [24:16<40:09,  9.64s/it]Epoch: 151/400 | Train Loss: 0.000329 | Time: 10.13s (cuda) | LR: 1.64e-05
 38%|███▊      | 151/400 [24:26<40:36,  9.79s/it]Epoch: 152/400 | Train Loss: 0.000283 | Time: 10.03s (cuda) | LR: 1.64e-05
 38%|███▊      | 152/400 [24:36<40:45,  9.86s/it]Epoch: 153/400 | Train Loss: 0.000263 | Time: 9.18s (cuda) | LR: 1.64e-05
 38%|███▊      | 153/400 [24:45<39:44,  9.65s/it]Epoch: 154/400 | Train Loss: 0.000266 | Time: 9.61s (cuda) | LR: 1.64e-05
 38%|███▊      | 154/400 [24:55<39:32,  9.64s/it]Epoch: 155/400 | Train Loss: 0.000269 | Time: 10.01s (cuda) | LR: 1.64e-05
 39%|███▉      | 155/400 [25:05<39:49,  9.75s/it]Epoch: 156/400 | Train Loss: 0.000269 | Time: 9.61s (cuda) | LR: 1.64e-05
