nohup: ignoring input
Namespace(n_neurons=150, n_layers=6, epochs=300, batchsize=4096, lr=5e-05, no_decay=False, decay_rate=0.8, decay_at_interval=True, decay_interval=15, file_name='', datapath='GT_teardrop_128x128x128_gmm.vti', outpath='./models/', exp_path='../logs/', modified_data_path='./data/', dataset_name='3d_data', vti_name='GT_teardrop_128x128x128_predicted_gmm.vti', vti_path='./data/')

Learning Rate: 5e-05
Batch Size: 4096
Decay Rate: 0.8
Max Epochs: 300
Number of Neurons per Layer: 150
Number of Layers (including input/output): 8
Data Path: GT_teardrop_128x128x128_gmm.vti
Output Path: ./models/
Dataset Name: 3d_data
Vti Name: GT_teardrop_128x128x128_predicted_gmm.vti
Device running: cuda
Decay: True
Extracting variables from path: GT_teardrop_128x128x128_gmm.vti

n_pts: 2097152 dim: (128, 128, 128) n_dim: 3 total_arr: 9
Total Variables: 9
Univariate: False
Coordinates Shape: (2097152, 3)
Values Shape: (2097152, 9)
Dataset Name: 3d_data
Total Variables: 9
Variables Name: ['GMM_Mean0', 'GMM_Mean1', 'GMM_Mean2', 'GMM_Std0', 'GMM_Std1', 'GMM_Std2', 'GMM_Weight0', 'GMM_Weight1', 'GMM_Weight2']

Total Points in Data: 2097152
Dimension of the Dataset: (128, 128, 128)
Number of Dimensions: 3
Coordinate Tensor Shape: torch.Size([2097152, 3])
Scalar Values Tensor Shape: torch.Size([2097152, 9])

###### Data setup is complete, now starting training ######

torch.Size([2097152, 3])
torch.Size([2097152, 3])
torch.Size([2097152, 3])
torch.Size([2097152, 3])

Training gmm_means_var0
 11%|█         | 32/300 [12:26<1:44:44, 23.45s/it][Target gmm_means_var0] Epoch 33/300 | Loss: 0.000017 | LR: 3.2000000000000005e-05
 11%|█         | 33/300 [12:49<1:44:01, 23.38s/it][Target gmm_means_var0] Epoch 34/300 | Loss: 0.000017 | LR: 3.2000000000000005e-05
 11%|█▏        | 34/300 [13:13<1:44:02, 23.47s/it][Target gmm_means_var0] Epoch 35/300 | Loss: 0.000017 | LR: 3.2000000000000005e-05
 12%|█▏        | 35/300 [13:36<1:43:37, 23.46s/it][Target gmm_means_var0] Epoch 36/300 | Loss: 0.000017 | LR: 3.2000000000000005e-05
 12%|█▏        | 36/300 [14:00<1:43:17, 23.48s/it][Target gmm_means_var0] Epoch 37/300 | Loss: 0.000017 | LR: 3.2000000000000005e-05
 12%|█▏        | 37/300 [14:23<1:42:43, 23.44s/it][Target gmm_means_var0] Epoch 38/300 | Loss: 0.000017 | LR: 3.2000000000000005e-05
 13%|█▎        | 38/300 [14:47<1:42:24, 23.45s/it][Target gmm_means_var0] Epoch 39/300 | Loss: 0.000016 | LR: 3.2000000000000005e-05
 13%|█▎        | 39/300 [15:10<1:41:57, 23.44s/it][Target gmm_means_var0] Epoch 40/300 | Loss: 0.000017 | LR: 3.2000000000000005e-05
 13%|█▎        | 40/300 [15:34<1:41:36, 23.45s/it][Target gmm_means_var0] Epoch 41/300 | Loss: 0.000016 | LR: 3.2000000000000005e-05
 14%|█▎        | 41/300 [15:57<1:41:01, 23.40s/it][Target gmm_means_var0] Epoch 42/300 | Loss: 0.000016 | LR: 3.2000000000000005e-05
